id,balances,proof,audit_id
67b98f5b-db1b-4b02-9fc2-a99c0133e7d9,BTC:0.00000108|ETH-AAVE v3:0.00002841|SOL:0.00049698,"[{LEFT,cef5d008e938b5195126af8faae2670014caebc02f8fb3c0ab535f66366b2a2a,BTC:0.00000230|LUNA:0.00898880},{RIGHT,03de97e75a35de04ddf00848b4fa123e9b53706d37d3b15a0f472ff59b882bec,BTC:2E-8},{LEFT,f09b67d5628418c689e297416cbb15bac71a8af6a1c6c220decdebc7f8582c14,BTC:0.00051943|LUNA:22.39561891},{LEFT,e7ffb4c5f19d16fc21c926669626aface93c7868ce0788c89de884f1c5c0b14a,ADA:1.05036900|BTC:0.00014283|ETH:0.00027175|USDC:1.27064800|USDT:13.23773400},{LEFT,ac46ca290876963320a86a8182ba225f66aff0d280c7626b51250ed16ea7c56d,ALGO:1.04333200|ARB:0.53034527|AVAX-AAVE v3:0.29424716|BTC:0.00275775|DAI:33.48768900|DAI-AAVE v3:16.13733000|ETH:0.00077396|ETH-AAVE v3:0.05023520|MANA:1.04001780|POL-AAVE v3:0.40065748|SLP:103.94395266|USDC:0.00096600|USDC-AAVE v3:21.97591300|USDT:9.39445500|USDT-AAVE v3:19.63497000},{LEFT,722598de6d2baa05f7f2f741c236aed26f4565bc29c08d44d665eb771e87d8ac,ADA:0.32196300|AVAX:0.00003064|BTC:0.00064718|DAI:3.49214100|DAI-AAVE v3:204.16873000|ETH:0.00021191|ETH-AAVE v3:0.09690850|LUNA:0.27441878|SOL:0.00230450|UNI:0.02650000|USDC:7.74650100|USDT:117.84922800|USDT-AAVE v3:0.05068100},{RIGHT,31759681e367bd8a925460b61147ae703438340b37b1d71a1d1d27ddecdd56e7,AAVE:0.00415446|ADA:0.39376000|ALGO:0.00498600|AVAX:0.00055359|AXS:0.00453403|BNB:0.00050959|BTC:0.07379500|DAI:0.03562100|DAI-AAVE v3:0.02407200|DOGE:2.93065448|DOT:0.00014145|ETH:0.00611143|ETH-AAVE v3:0.13465802|MANA:0.01642992|NEAR:6.0E-7|OP:0.00720000|SLP:1.99431775|SOL:0.81759009|TRX:16.42265900|UNI:0.11080000|USDC:2.61633800|USDC-AAVE v3:9.60039000|USDT:924.97935700|USDT-AAVE v3:24.10833700},{LEFT,6f638543b9868219987eace5e51673797b4f9ebcb4797b5c36a320b450f2285c,ADA:394.18087900|ALGO:0.00412200|ARB:3.91744928|AVAX:0.00004775|AVAX-AAVE v3:0.00011053|AXS:0.02799580|BTC:0.01085221|DAI:4.33083100|DAI-AAVE v3:0.01027100|DOGE:148.88607790|DOT:0.01791615|ETH:0.03142928|ETH-AAVE v3:0.14362488|FTM:0.70813400|LTC:0.00200000|LUNA:389.78231442|MANA:0.00649263|NEAR:1.51319899|OP:0.10057917|POL:0.08813721|POL-AAVE v3:340.86959675|SAND:0.37840402|SLP:5623.74906533|UNI:0.24540000|USDC:6891.01147000|USDC-AAVE v3:37.24236400|USDT:204.84960800|USDT-AAVE v3:504.46200000|WLD:0.00159000|ZK:8.58281857},{LEFT,5b5e67ee87b84bdbc6a1a0dadac21376e2204b9889385df9d5951537b24975f3,AAVE:0.08053338|ADA:35.89476700|ALGO:21.69748600|ARB:14.24293184|AVAX:0.00009405|AXS:0.00573066|BNB:0.01956906|BTC:0.03179362|DAI:186.14290200|DAI-AAVE v3:2.75429900|DOGE:148.09210531|DOT:24.78627249|ENS:0.06791158|ETH:0.01182653|ETH-AAVE v3:0.10999068|FTM:23.30817300|LUNA:32.97959180|MANA:1.74110435|NEAR:0.13179648|OP:0.40934503|POL:0.00038307|POL-AAVE v3:0.00111100|SAND:9.45742536|SLP:35.60370909|SOL:2.20761451|TRX:6.50913200|UNI:6.52090000|USDC:113.73686500|USDC-AAVE v3:143.02898300|USDT:2541.10116900|USDT-AAVE v3:3713.51397300},{LEFT,ac377de396479b730505c30ed22507c82141c6c3697d48fbc00288aba8b11537,AAVE:0.00000513|ADA:191.88297900|ALGO:2.19747700|AVAX:1.60528309|AVAX-AAVE v3:1.63819803|AXS:0.16968584|BNB:0.00362907|BTC:0.22453732|DAI:229.99166000|DAI-AAVE v3:108.59149500|DOGE:218.23320925|DOT:8.06410301|ENS:0.04787708|ETH:0.60790584|ETH-AAVE v3:0.36694368|FTM:25.85946300|LTC:0.38153639|LUNA:23.59743203|MANA:0.00001102|OP:5.67613658|PAXG:0.07671081|POL:1.12424250|POL-AAVE v3:24.08288530|RIF:22.61685074|SAND:0.30981273|SLP:1323.81338480|SOL:2.86047354|TRX:1.13223700|UNI:2.42080000|USDC:1394.51713800|USDC-AAVE v3:1170.55791400|USDT:654.27082700|USDT-AAVE v3:6263.70429900|XLM:5.76877715|ZK:68.94638630},{LEFT,066505f8da7011c935b3d1197d89c6df0ef234f24475de7503c41988cd235793,AAVE:2.61996657|ADA:3364.96105000|ALGO:364.65410400|ARB:271.69436328|AVAX:0.04561827|AVAX-AAVE v3:7.33358542|AXS:5.44438174|BNB:0.19693826|BTC:2.06088393|DAI:29.31694500|DAI-AAVE v3:3583.17835300|DOGE:1590.31232025|DOT:54.52454223|ENS:7.5E-7|ETH:0.89797587|ETH-AAVE v3:4.82265392|FTM:259.99918700|LTC:2.51478266|LUNA:142.41750365|MANA:85.02669978|NEAR:180.99457984|OP:118.82803083|PAXG:0.07840931|POL:88.05995951|POL-AAVE v3:1788.48686887|SAND:67.11248050|SLP:3022.98858530|SOL:18.00799014|TRX:543.27581900|UNI:0.53710000|USDC:307.01982800|USDC-AAVE v3:8346.91721700|USDT:6759.05697900|USDT-AAVE v3:11800.78343700|WLD:0.00350395|XLM:459.16680942|ZK:18.37095819},{RIGHT,f5545f6fa7746e27b797d841021ee970e633e5aad4bc5c5267b89518d9fc3cc4,AAVE:3.76275925|ADA:1687.97803900|ALGO:639.69843800|ARB:242.57974188|AVAX:3.79077298|AVAX-AAVE v3:3.94035854|AXS:2.86991639|BNB:0.28706010|BTC:0.80200891|CELO:789.83917606|DAI:1309.84686400|DAI-AAVE v3:2867.28108600|DOGE:7498.94923670|DOT:129.79742542|ENS:10.85213343|ETH:1.45745360|ETH-AAVE v3:2.41307620|FTM:169.99825700|LINK:2.75083435|LTC:3.89266461|LUNA:317.19235395|MANA:71.65226247|NEAR:82.27375057|OP:102.35886745|PAXG:0.52173694|POL:608.40527053|POL-AAVE v3:121.07565792|RIF:126.59883490|SAND:166.64682061|SLP:4824.56534770|SOL:25.71799202|TRX:588.36223500|UNI:44.14300000|USDC:2838.46292800|USDC-AAVE v3:10652.88288000|USDT:16304.80539600|USDT-AAVE v3:12534.07549200|WLD:4.4E-7|XLM:312.34546670|ZK:806.99145022},{RIGHT,00a61c457356fe918b9ced7680a9f97cd99ff19138af34b8c65192261fcf6ad7,AAVE:1.27230414|ADA:10090.84010500|ALGO:517.99792800|ARB:90.80302586|AVAX:6.70386123|AVAX-AAVE v3:49.34727680|AXS:23.44496459|BNB:1.01838276|BTC:2.51244258|CELO:8.21220683|DAI:6776.74842700|DAI-AAVE v3:4903.85866000|DOGE:4196.92835059|DOT:312.15671035|ENS:0.70295662|ETH:6.62138017|ETH-AAVE v3:10.87470194|FTM:3817.16017700|GNO:0.01792204|LINK:1.90294446|LTC:0.84198828|LUNA:149.40738630|MANA:60.68908127|NEAR:278.51505057|OP:159.65180050|PAXG:0.12924405|POL:508.54847159|POL-AAVE v3:385.36399814|RIF:1909.01107345|SAND:440.18500898|SLP:40147.15387148|SOL:29.82239851|TRX:2076.51871900|UNI:10.34700000|USDC:10821.73959359|USDC-AAVE v3:18645.16721000|USDT:29350.56254900|USDT-AAVE v3:62210.00169300|WLD:0.02672697|XLM:414.38802075|ZK:755.48513653},{RIGHT,432beff09fd62760793b364fb5c0cefef68b6f42bdd1a60109283611bfccd522,AAVE:8.42943358|ADA:16817.87030800|ALGO:3550.93833270|ARB:383.02123182|AVAX:5.43779645|AVAX-AAVE v3:33.96088177|AXS:16.41549784|BNB:11.12535116|BTC:4.38166719|CELO:235.96133412|DAI:12720.69572400|DAI-AAVE v3:14191.56705900|DOGE:29114.12315312|DOT:363.83466045|ENS:28.22192368|ETH:22.22975985|ETH-AAVE v3:16.23604237|FTM:2347.31153600|GNO:0.03298550|LINK:1084.51025457|LTC:6.80633842|LUNA:1156.74686057|MANA:681.25494321|NEAR:157.51146026|OP:363.37859624|PAXG:3.06112290|POL:2063.37824977|POL-AAVE v3:1416.57090355|RIF:248.02076375|SAND:130.37509175|SLP:1079061.87251983|SOL:736.56099594|TRX:2114.62055900|UNI:43.09390000|USDC:25456.23910200|USDC-AAVE v3:26751.88400100|USDT:72068.41365100|USDT-AAVE v3:52595.48467800|WLD:14.17775104|XLM:6316.82258700|ZK:796.88673342},{LEFT,69e679778d884577251c3da7e3e964a0b4606d38dd4c037ce13112d1a5754420,AAVE:15.81297488|ADA:9049.27616000|ALGO:4076.38641118|ARB:5619.39762040|AVAX:32.03960092|AVAX-AAVE v3:35.17842019|AXS:19.32861679|BNB:5.03331385|BTC:6.59365646|CELO:119.61979588|DAI:12147.06214000|DAI-AAVE v3:41929.25991600|DOGE:34555.62527019|DOT:526.49746374|ENS:19.32397819|ETH:19.79021636|ETH-AAVE v3:27.71397062|FTM:1586.73038100|GNO:0.66810884|LINK:23.33990810|LTC:15.96388511|LUNA:6553.01360724|MANA:838.77061302|NEAR:712.54643877|OP:400.30225378|PAXG:1.38484865|POL:3174.48685664|POL-AAVE v3:2231.12218779|RIF:2488.19531542|SAND:1058.83313230|SLP:240072.65301642|SOL:285.37251308|TRX:3811.67703000|UNI:172.50480000|USDC:40842.58068522|USDC-AAVE v3:90213.30452500|USDT:164768.20270900|USDT-AAVE v3:176460.57138400|WLD:209.72773676|XLM:5574.28816071|ZK:2245.52897695},{RIGHT,1601ed89b410137bd5a402db2eec83b35c074499acb77fbd025c0ba05a50b085,AAVE:10.56349547|ADA:39038.15498700|ALGO:8885.31349215|ARB:2583.76413895|AVAX:116.61552657|AVAX-AAVE v3:39.37174915|AXS:86.54972321|BNB:8.71743358|BTC:14.90984637|CELO:226.18549570|DAI:22842.62917500|DAI-AAVE v3:100302.73619400|DOGE:61326.30899471|DOT:1729.80660151|ENS:389.27263036|ETH:53.24006108|ETH-AAVE v3:50.10180031|FTM:7926.26319400|GNO:0.62125550|LINK:12.87723236|LTC:31.05545945|LUNA:2448.84020656|MANA:1563.46616191|NEAR:1555.40311786|OP:1026.58126719|PAXG:3.32011961|POL:3827.65930625|POL-AAVE v3:8125.12838540|RIF:8971.79096876|SAND:741.76849055|SLP:3033246.43342165|SOL:461.68762614|TRX:17095.04088900|UNI:227.22350000|USDC:119848.14312685|USDC-AAVE v3:264092.61668300|USDT:284435.11963300|USDT-AAVE v3:317350.53561700|WLD:75.54797146|XLM:34943.62701764|ZK:7765.06828039},{LEFT,ee04cd88d5b28173cf7b7a61a21b067ea1a33cdb8a6bf3656e1696b6cad24a6e,AAVE:46.73269559|ADA:122906.75086200|ALGO:38814.57290529|ARB:5437.86015854|AVAX:177.08824382|AVAX-AAVE v3:397.97392876|AXS:534.94352671|BNB:27.98638856|BTC:30.60816282|CELO:1077.50551712|DAI:81620.06878900|DAI-AAVE v3:191450.74989900|DOGE:127455.54990978|DOT:2675.05494510|ENS:279.94271197|ETH:95.87350095|ETH-AAVE v3:110.64191146|FTM:17823.89527200|GNO:4.53718445|LINK:441.20312208|LTC:96.95301220|LUNA:11698.17883320|MANA:6181.48284909|NEAR:2338.78951318|OP:11674.99852048|PAXG:2.85372162|POL:20068.65244605|POL-AAVE v3:19005.35016716|RIF:8388.39883579|SAND:7126.04278663|SLP:1259305.53904626|SOL:1343.27613267|TRX:23894.54300600|UNI:738.72980000|USDC:203781.95114750|USDC-AAVE v3:337235.60858300|USDT:634877.12509300|USDT-AAVE v3:605934.21800400|WLD:381.83863455|XLM:53436.33049769|ZK:17248.62308000},{LEFT,3696ecc71272e76f125738896856b6786b67bc4db81eba79b1104fd4012752be,AAVE:84.37176297|ADA:267620.36420900|ALGO:122104.99976409|ARB:12778.41227444|AVAX:716.35409629|AVAX-AAVE v3:866.78805632|AXS:826.06559350|BNB:79.10692930|BTC:63.76265728|CELO:2647.94846745|DAI:169303.15742000|DAI-AAVE v3:289769.20610500|DOGE:331503.38399028|DOT:6552.64720333|ENS:973.89740930|ETH:189.56545722|ETH-AAVE v3:177.46430083|FTM:37198.30313100|GNO:4.87176686|LINK:252.43192595|LTC:240.61462213|LUNA:21675.37381621|MANA:19475.65695896|NEAR:6433.34717876|OP:7077.96610159|PAXG:9.52108475|POL:27151.61269602|POL-AAVE v3:34019.81285408|RIF:45684.97215919|SAND:16019.83653792|SLP:2614122.95713402|SOL:1894.01889636|TRX:54242.05528300|UNI:2151.91040000|USDC:339554.27075887|USDC-AAVE v3:841104.75270200|USDT:1064403.85585600|USDT-AAVE v3:1402604.99362000|WLD:1385.88999743|XLM:125986.37884088|ZK:67066.65543783},{RIGHT,cc49b42d1c24476ebc3c2c86d43f60e85236e42ce1cc2d3004b40e2e24562223,AAVE:198.81897214|ADA:415382.79816700|ALGO:159039.72495354|ARB:16907.98842752|AVAX:1152.07357364|AVAX-AAVE v3:951.14873212|AXS:1340.02994695|BNB:116.04121558|BTC:127.86376801|CELO:2577.03541737|DAI:280286.27292900|DAI-AAVE v3:716237.03249400|DOGE:591680.77946194|DOT:16504.39896935|ENS:2310.10561422|ETH:379.97897296|ETH-AAVE v3:526.89846445|FTM:57015.48065200|GNO:9.08044110|LINK:236.41004408|LTC:333.50174638|LUNA:127835.02857136|MANA:45685.80781352|NEAR:10794.48723399|OP:9476.73134527|PAXG:16.93570282|POL:55757.54452134|POL-AAVE v3:68646.80315963|RIF:60735.42304384|SAND:67978.81601497|SLP:6542413.25434974|SOL:4017.76855742|TRX:107364.38705200|UNI:2629.91520000|USDC:536851.30527609|USDC-AAVE v3:1853949.28576506|USDT:2271314.55681500|USDT-AAVE v3:2610515.30360300|WLD:2017.70223861|XLM:230092.87886555|ZK:80744.17018518},{RIGHT,c3924ecb7d95bc905348a99b1035e1e930167a9824c4842c65f15215f05b4048,AAVE:768.95921478|ADA:717146.31847300|ALGO:420963.22114631|ARB:53050.95210229|AVAX:1760.81063606|AVAX-AAVE v3:2492.03332805|AXS:3329.33996404|BNB:478.95140334|BTC:282.48883385|CELO:11454.45190439|DAI:483668.51675300|DAI-AAVE v3:1362053.06043000|DOGE:1236677.46249750|DOT:25802.79240489|ENS:2191.73635267|ETH:796.30882233|ETH-AAVE v3:986.15116417|FTM:140038.33471300|GNO:27.93889695|LINK:972.73374412|LTC:1130.44933293|LUNA:106931.10828177|MANA:94063.65218813|NEAR:26612.62086006|OP:30312.37753962|PAXG:30.53338821|POL:116159.73801826|POL-AAVE v3:188331.62780968|RIF:125024.29501890|SAND:64732.84410933|SLP:12350337.86462831|SOL:8712.56892175|TRX:215490.69076400|UNI:6543.11210000|USDC:1812895.99681065|USDC-AAVE v3:3302480.80594523|USDT:4525512.32786700|USDT-AAVE v3:5526739.66537500|WLD:3399.25472723|XLM:406830.81931639|ZK:182344.61218052}]",20240927T154805-408aaf60-0132-5f21-a102-9ee5658900d4
